DEPTH,CALI,DRHO,DT,DTS,GR,KTIM,NPHI,PPC1_CALI_NORM,RD,RHOB,RM,RS,RT,RXO,TVDMSL,CARB_FLAG,COAL_FLAG,KLOGH,PHIT,SAND_FLAG,VSH,FM. LABEL
2206.2948,12.1432,-0.0153,94.5532,183.8838,134.8059,,0.3573,11.91,1.2531,2.3158,1.3129,1.444,1.2531,0.7958,2175.2278,,,5.1915,0.217276,0.0,0.42,Fensfjord
2206.4472,12.1432,-0.0156,94.7524,183.916,131.9366,,0.3841,11.9187,1.2969,2.3258,1.3558,1.5185,1.2969,0.8064,2175.3801,,,3.0624,0.211151,0.0,0.4328,Fensfjord
2206.5996,12.1319,-0.0153,95.5262,183.2896,132.9789,,0.4248,11.8987,1.4126,2.3364,1.4693,1.6954,1.4126,0.8356,2175.5325,,,1.5359,0.20465,0.0,0.4415,Fensfjord
2206.752,12.1506,-0.0139,96.9101,183.7986,128.4845,,0.4167,11.8971,1.4303,2.348,1.4818,1.748,1.4303,0.9186,2175.6848,,,1.2604,0.197534,0.0,0.404,Fensfjord
2206.9044,12.1058,-0.0162,98.098,186.4383,127.6728,,0.4021,11.8919,1.5027,2.3405,1.5452,1.8231,1.5027,0.8484,2175.8372,,,1.7697,0.202171,1.0,0.3973,Fensfjord
2207.0568,12.1319,-0.0177,98.9277,187.8415,123.1617,,0.4132,11.8969,1.7187,2.3302,1.7525,2.0037,1.7187,0.9193,2175.9897,,,2.0209,0.208454,1.0,0.3597,Fensfjord
2207.2092,12.1095,-0.0149,99.1239,187.5734,125.9654,,0.4205,11.8851,1.447,2.3333,1.4788,1.6481,1.447,1.0741,2176.1421,,,1.7334,0.206543,1.0,0.383,Fensfjord
2207.3616,12.1357,-0.0101,97.9167,186.1367,131.5903,,0.4285,11.8806,1.2167,2.3411,1.254,1.3928,1.2167,1.0037,2176.2944,,,1.3168,0.20177,0.0,0.4299,Fensfjord
2207.514,12.1319,-0.0126,96.3461,181.5136,137.5575,,0.3929,11.9026,1.2603,2.3294,1.3026,1.4577,1.2603,0.8132,2176.4468,,,2.5546,0.20894,0.0,0.4796,Fensfjord
2207.6664,12.1282,-0.019,95.5279,180.4845,138.5667,,0.3899,11.9029,1.4482,2.3087,1.4972,1.6451,1.4482,0.7101,2176.5994,,,4.375,0.221648,0.0,0.4765,Fensfjord
2207.8188,12.1282,-0.0202,95.2069,181.2215,134.2422,,0.3895,11.9089,1.3611,2.3052,1.4099,1.521,1.3611,0.711,2176.7517,,,4.7845,0.223788,0.0,0.452,Fensfjord
2207.9712,12.0983,-0.0149,94.6204,180.1182,128.4095,,0.3746,11.9145,1.3311,2.3168,1.3771,1.4161,1.3311,0.7442,2176.9041,,,4.2258,0.216709,0.0,0.4034,Fensfjord
2208.1236,12.0983,-0.0101,94.9193,180.8598,130.7071,,0.3688,11.9092,1.3245,2.3207,1.3668,1.3688,1.3245,0.7071,2177.0564,,,4.0795,0.214282,0.0,0.4226,Fensfjord
2208.276,12.1058,-0.0079,95.3177,180.7789,131.6586,,0.3497,11.909,1.3777,2.3131,1.4192,1.399,1.3777,0.7283,2177.2087,,,6.0184,0.218965,0.0,0.4015,Fensfjord
2208.4284,12.1095,-0.009,95.3432,179.4567,136.4699,,0.3677,11.9056,1.4193,2.3069,1.456,1.4273,1.4193,0.7491,2177.3613,,,5.7874,0.222769,0.0,0.4299,Fensfjord
2208.5808,12.1095,-0.0109,95.2578,179.2651,130.2864,,0.3738,11.9389,1.3143,2.3016,1.341,1.3456,1.3143,0.7471,2177.5137,,,6.1786,0.226033,0.0,0.4191,Fensfjord
2208.7332,12.1207,-0.0128,95.2731,180.2136,127.6278,,0.4015,11.9344,1.2482,2.3064,1.2681,1.2967,1.2482,0.7106,2177.666,,,4.0948,0.223071,1.0,0.3969,Fensfjord
2208.8856,12.1544,-0.0126,95.5672,181.2694,120.6353,,0.4047,11.9409,1.2999,2.3142,1.3052,1.3344,1.2999,0.7776,2177.8184,,,3.268,0.21826,1.0,0.3386,Fensfjord
2209.038,12.1319,-0.0103,95.9969,184.2195,121.9087,,0.4004,11.9469,1.4141,2.3283,1.426,1.4492,1.4141,0.737,2177.9709,,,2.425,0.209627,1.0,0.3492,Fensfjord
2209.1904,12.1357,-0.0109,96.2317,186.5419,125.0624,,0.4057,11.9645,1.4599,2.3256,1.4518,1.5021,1.4599,0.8584,2178.1233,,,2.4516,0.211311,1.0,0.3755,Fensfjord
2209.3428,12.1357,-0.0106,96.5383,188.0144,136.0201,,0.4009,11.9517,1.5494,2.3269,1.5273,1.5432,1.5494,0.887,2178.2756,,,2.4976,0.210501,0.0,0.4668,Fensfjord
2209.4952,12.1656,-0.011,97.9076,189.2891,137.8019,,0.3842,11.9166,1.5765,2.3234,1.5467,1.5995,1.5765,1.1564,2178.428,,,3.2494,0.212666,0.0,0.4817,Fensfjord
2209.6476,12.1432,-0.0092,98.4361,187.0556,139.7691,,0.36,11.9168,1.9943,2.3328,1.9271,1.922,1.9943,1.3803,2178.5806,,,3.3296,0.206843,0.0,0.4463,Fensfjord
2209.8,12.1282,-0.0078,98.102,184.1301,139.4556,,0.3435,11.9282,1.8189,2.3439,1.758,1.836,1.8189,1.2081,2178.7329,,,3.0263,0.200058,0.0,0.4269,Fensfjord
2209.9524,12.1095,-0.0088,96.6452,182.9935,135.5442,,0.3583,11.9226,1.6509,2.35,1.5951,1.7171,1.6509,1.0637,2178.8853,,,2.231,0.19634,0.0,0.4629,Fensfjord
2210.1048,12.1357,-0.0097,95.7435,181.5499,135.8719,,0.3862,11.9057,1.9544,2.3562,1.8624,1.8695,1.9544,1.0549,2179.0376,,,1.427,0.19254,0.0,0.4656,Fensfjord
2210.2572,12.1282,-0.0115,95.8972,182.633,131.7214,,0.4258,11.9157,1.5972,2.3524,1.534,1.5914,1.5972,1.0605,2179.1899,,,1.0277,0.19483,0.0,0.431,Fensfjord
2210.4096,12.1656,-0.0126,95.9886,180.3113,133.3798,,0.4148,11.9345,1.5987,2.3478,1.5355,1.5074,1.5987,1.0446,2179.3425,,,1.2916,0.197642,0.0,0.4448,Fensfjord
2210.562,12.1731,-0.0138,95.6608,177.6003,136.049,,0.3759,11.9278,1.5683,2.3369,1.5141,1.4474,1.5683,0.9261,2179.4949,,,2.5478,0.204352,0.0,0.4671,Fensfjord
2210.7144,12.1731,-0.014,94.4797,175.1948,139.3312,,0.3634,11.9339,1.5056,2.3265,1.4639,1.3801,1.5056,0.9027,2179.6472,,,3.7464,0.210708,0.0,0.4454,Fensfjord
2210.8668,12.1656,-0.0131,93.5595,173.6658,148.6133,,0.3518,11.9219,1.4267,2.3213,1.4022,1.3072,1.4267,0.8242,2179.7996,,,4.8153,0.213925,0.0,0.4158,Fensfjord
2211.0192,12.1506,-0.0126,93.3102,174.0807,143.1249,,0.3442,11.9277,1.3575,2.3133,1.3472,1.2301,1.3575,0.8058,2179.9521,,,6.3436,0.218824,1.0,0.3908,Fensfjord
2211.1716,12.1581,-0.0129,93.2864,175.1112,139.9248,,0.362,11.9332,1.3842,2.3091,1.3841,1.23,1.3842,0.7925,2180.1045,,,5.83,0.221437,0.0,0.4211,Fensfjord
2211.324,12.1544,-0.0125,93.5986,176.4234,134.3833,,0.3663,11.9446,1.4692,2.3089,1.4662,1.2726,1.4692,0.8481,2180.2568,,,5.5978,0.221561,0.0,0.4295,Fensfjord
2211.4764,12.1432,-0.0123,93.5928,176.6082,140.7534,,0.364,11.9216,1.4133,2.3123,1.4091,1.234,1.4133,0.8489,2180.4092,,,5.277,0.219468,0.0,0.4291,Fensfjord
2211.6288,12.1581,-0.0115,93.2368,176.3038,147.4625,,0.3514,11.9164,1.2869,2.3143,1.282,1.1434,1.2869,0.7707,2180.5615,,,5.7408,0.218232,0.0,0.4063,Fensfjord
2211.7812,12.1432,-0.0116,93.8103,176.9417,152.7376,,0.3762,11.9335,1.2611,2.3138,1.2525,1.1329,1.2611,0.6991,2180.7141,,,4.4628,0.218504,0.0,0.4554,Fensfjord
2211.9336,12.1656,-0.0116,93.7913,178.172,149.8844,,0.3696,11.9174,1.3325,2.316,1.3128,1.1878,1.3325,0.7102,2180.8665,,,4.5441,0.217203,0.0,0.4448,Fensfjord
2212.086,12.203,-0.0118,93.7251,180.1852,146.5775,,0.3967,11.9281,1.407,2.3227,1.38,1.2564,1.407,0.8333,2181.0188,,,2.895,0.213091,0.0,0.5072,Fensfjord
2212.2384,12.2217,-0.0111,93.9127,181.6386,141.8361,,0.3755,12.0041,1.7621,2.3341,1.704,1.5305,1.7621,0.9817,2181.1711,,,2.7394,0.206067,0.0,0.4789,Fensfjord
2212.3908,12.2479,-0.0111,93.0227,180.3508,142.1073,,0.3955,12.0232,2.0222,2.3446,1.9435,1.7928,2.0222,1.2045,2181.3237,,,1.7148,0.199626,0.0,0.5176,Fensfjord
2212.5432,12.2553,-0.0116,92.3781,177.6056,137.5273,,0.3758,12.0396,2.0452,2.3517,1.9624,1.8685,2.0452,1.3152,2181.4761,,,1.7754,0.195259,0.0,0.4794,Fensfjord
2212.6956,12.2479,-0.0139,91.4424,175.3664,137.3945,,0.3873,12.0237,2.1331,2.3579,2.0378,1.9913,2.1331,1.4654,2181.6284,,,1.3517,0.191473,0.0,0.4783,Fensfjord
2212.848,12.2105,-0.0135,90.8217,174.9809,137.8193,,0.3946,12.008,2.3147,2.3784,2.1971,2.1767,2.3147,1.6423,2181.7808,,,0.7588,0.178919,0.0,0.4818,Fensfjord
2213.0004,12.2254,-0.0126,91.4988,174.9687,139.6524,,0.4061,11.941,2.4874,2.3976,2.3509,2.3839,2.4874,1.8429,2181.9329,,,0.4196,0.167101,0.0,0.4971,Fensfjord
2213.1528,12.3077,-0.0112,92.1371,175.7668,144.696,,0.4212,11.9431,2.6321,2.4111,2.4877,2.5912,2.6321,1.9551,2182.0857,,,0.2569,0.158806,0.0,0.5391,Fensfjord
2213.3052,12.3563,-0.0119,92.8832,175.5237,144.3148,,0.4192,12.0092,2.6374,2.4108,2.5065,2.7214,2.6374,1.9872,2182.238,,,0.2649,0.159044,0.0,0.536,Fensfjord
2213.4576,12.3825,-0.0116,92.0481,175.6526,141.5975,,0.3974,12.0611,2.6076,2.4108,2.4993,2.7287,2.6076,2.1265,2182.3904,,,0.3335,0.159024,0.0,0.5133,Fensfjord
2213.61,12.39,-0.0065,91.8383,176.4174,142.3404,,0.3639,12.096,2.7466,2.4147,2.6447,2.8019,2.7466,2.2604,2182.5427,,,0.4322,0.156625,0.0,0.5195,Fensfjord
2213.7624,12.4124,0.0033,91.9941,176.9494,143.3857,,0.3667,12.0609,2.9786,2.4186,2.8855,2.901,2.9786,2.3639,2182.6953,,,0.3814,0.154233,0.0,0.5282,Fensfjord
2213.9148,12.4049,0.0127,91.494,176.7471,144.5578,,0.372,12.1243,2.8108,2.4109,2.7652,2.8675,2.8108,2.2599,2182.8477,,,0.435,0.15894,0.0,0.538,Fensfjord
2214.0672,12.375,0.0096,91.5018,175.8431,137.8056,,0.4185,12.1392,2.6792,2.3991,2.6577,2.8098,2.6792,2.139,2183.0,,,0.3547,0.166184,0.0,0.4817,Fensfjord
2214.2196,12.3451,0.0035,91.8243,175.3433,136.0963,,0.4377,12.1403,2.4042,2.3794,2.4067,2.685,2.4042,1.9603,2183.1523,,,0.4689,0.178295,0.0,0.4675,Fensfjord
2214.372,12.2927,-0.006,92.2497,175.3231,136.7021,,0.465,12.1081,2.2394,2.3698,2.2597,2.6132,2.2394,1.7809,2183.3049,,,0.4438,0.184175,0.0,0.4725,Fensfjord
2214.5244,12.2703,-0.0062,92.6947,175.2177,134.716,,0.434,12.0537,2.2544,2.3606,2.2857,2.5974,2.2544,1.6746,2183.4573,,,0.771,0.189794,0.0,0.456,Fensfjord
2214.6768,12.2778,-0.0082,92.5645,175.0098,135.7378,,0.4163,11.9605,2.1418,2.3577,2.1838,2.435,2.1418,1.6181,2183.6096,,,0.9986,0.191581,0.0,0.4645,Fensfjord
2214.8292,12.2441,-0.0086,92.5254,174.6922,138.0737,,0.4095,11.9752,2.0647,2.3544,2.1172,2.3198,2.0647,1.5704,2183.762,,,1.1644,0.19363,0.0,0.4839,Fensfjord
2214.9816,12.2404,-0.0098,92.6936,174.5382,140.2031,,0.4043,11.9394,2.0504,2.3537,2.1151,2.2742,2.0504,1.5206,2183.9143,,,1.2518,0.194064,0.0,0.5017,Fensfjord
2215.134,12.2553,-0.0106,92.6506,174.4012,133.8503,,0.4111,11.9478,2.1096,2.3546,2.1786,2.2486,2.1096,1.5314,2184.0669,,,1.1377,0.193474,0.0,0.4488,Fensfjord
2215.2864,12.2479,-0.0093,92.6948,174.3491,130.0223,,0.4037,11.9382,2.1286,2.3577,2.2013,2.2453,2.1286,1.5119,2184.2192,,,1.1423,0.191608,0.0,0.4169,Fensfjord
2215.4388,12.2179,-0.0085,92.9094,174.2364,125.3706,,0.3906,11.9372,2.1336,2.356,2.2094,2.2764,2.1336,1.4891,2184.3716,,,1.3688,0.192665,1.0,0.3781,Fensfjord
2215.5912,12.2441,-0.0064,92.9721,174.1079,129.392,,0.4129,11.9372,2.1526,2.3583,2.2253,2.3196,2.1526,1.4141,2184.5239,,,1.0218,0.191254,0.0,0.4116,Fensfjord
2215.7436,12.2553,-0.0054,93.464,173.8974,125.6948,,0.409,11.9379,2.0274,2.3581,2.0965,2.1978,2.0274,1.3878,2184.6765,,,1.0696,0.191366,1.0,0.3808,Fensfjord
2215.896,12.2479,-0.0053,92.7842,174.2163,129.6323,,0.4433,11.9577,2.0696,2.3603,2.1353,2.2409,2.0696,1.4352,2184.8289,,,0.7036,0.18997,0.0,0.4136,Fensfjord
2216.0484,12.2553,-0.0058,91.9447,175.4225,133.1319,,0.4255,11.9389,2.1646,2.3656,2.2262,2.3356,2.1646,1.5238,2184.9812,,,0.7468,0.186735,0.0,0.4428,Fensfjord
2216.2008,12.2553,-0.007,91.631,176.461,140.122,,0.463,11.9361,2.1886,2.3694,2.2424,2.3343,2.1886,1.5773,2185.1335,,,0.4579,0.184425,0.0,0.501,Fensfjord
2216.3532,12.2404,-0.0073,91.9928,177.3922,136.4115,,0.4453,11.9301,2.1314,2.3735,2.175,2.2583,2.1314,1.5395,2185.2861,,,0.4994,0.181895,0.0,0.4701,Fensfjord
2216.5056,12.2553,-0.008,93.2947,177.9377,134.342,,0.4137,11.9245,2.0031,2.3712,2.0336,2.131,2.0031,1.5163,2185.4385,,,0.7386,0.18332,0.0,0.4529,Fensfjord
2216.658,12.2105,-0.0067,93.8781,176.9009,129.2391,,0.3694,11.923,1.9294,2.3731,1.946,2.0377,1.9294,1.4633,2185.5908,,,1.1279,0.182168,0.0,0.4103,Fensfjord
2216.8104,12.1506,-0.0044,94.0807,176.3972,139.6864,,0.3734,11.9115,1.8584,2.379,1.8636,1.9529,1.8584,1.4261,2185.7432,,,0.935,0.178523,0.0,0.4974,Fensfjord
2216.9628,12.1506,-0.0037,93.6686,176.4713,135.2557,,0.3897,11.9251,1.8918,2.3805,1.8836,1.9613,1.8918,1.3707,2185.8955,,,0.7577,0.177578,0.0,0.4605,Fensfjord
2217.1152,12.1768,-0.0034,93.8287,177.539,134.3372,,0.4261,11.9275,2.0004,2.3822,1.9745,2.0189,2.0004,1.3843,2186.0481,,,0.495,0.176569,0.0,0.4528,Fensfjord
2217.2676,12.1506,-0.0011,93.5912,178.3207,131.3799,,0.4213,11.8868,2.0867,2.3913,2.0397,2.0849,2.0867,1.4667,2186.2004,,,0.4168,0.170976,0.0,0.4282,Fensfjord
2217.42,12.1506,0.002,93.0525,177.8875,140.1048,,0.418,11.8755,2.0579,2.4029,1.985,2.0648,2.0579,1.5762,2186.3528,,,0.3247,0.163835,0.0,0.5009,Fensfjord
2217.5724,12.1319,0.0025,92.8543,176.2785,146.9238,,0.4144,11.8799,1.8883,2.4021,1.8069,1.9125,1.8883,1.5932,2186.5051,,,0.3445,0.164358,0.0,0.5577,Fensfjord
2217.7248,12.1282,-0.0004,92.6833,175.2781,144.0417,,0.4108,11.8653,1.7851,2.3864,1.7021,1.8008,1.7851,1.4537,2186.6577,,,0.5249,0.173976,0.0,0.5337,Fensfjord
2217.8772,12.1319,0.0004,92.9162,176.5341,140.988,,0.4158,11.9,1.799,2.3882,1.7119,1.8085,1.799,1.4826,2186.8101,,,0.4767,0.172886,0.0,0.5082,Fensfjord
2218.0296,12.1432,0.0002,92.6017,178.663,143.0137,,0.3926,11.9199,1.9899,2.3969,1.8861,1.9681,1.9899,1.6822,2186.9624,,,0.4931,0.167565,0.0,0.5251,Fensfjord
2218.182,12.2329,0.0016,89.8371,176.6307,145.2308,,0.3544,11.9078,2.3634,2.419,2.2264,2.3097,2.3634,2.0001,2187.1147,,,0.4301,0.15398,0.0,0.5408,Fensfjord
2218.3344,12.2105,-0.0018,86.8572,171.231,142.574,,0.3581,11.8799,2.6236,2.4138,2.4689,2.5747,2.6236,1.8944,2187.2671,,,0.4701,0.157196,0.0,0.5214,Fensfjord
2218.4868,12.1993,-0.005,84.5249,166.0557,131.3983,,0.356,12.1066,2.6312,2.3827,2.4864,2.6469,2.6312,0.977,2187.4197,,,1.0271,0.176254,0.0,0.4283,Fensfjord
2218.6392,12.1058,-0.0104,85.119,157.9239,120.7584,,0.3267,12.1263,2.4287,2.317,2.2821,2.3349,2.4287,0.6352,2187.572,,,6.9737,0.216548,1.0,0.3397,Fensfjord
2218.7916,12.1282,-0.0126,90.4946,156.1436,112.3007,,0.2902,11.9748,1.2887,2.2651,1.218,1.2857,1.2887,0.4525,2187.7244,,,36.494,0.24839,1.0,0.2236,Fensfjord
2218.944,12.0983,-0.0135,94.4252,163.0884,111.0737,,0.2981,11.9298,0.9072,2.2437,0.8568,0.9156,0.9072,0.4537,2187.8767,,,56.614,0.261514,1.0,0.2132,Fensfjord
2219.0964,12.1282,-0.015,95.2266,171.2342,111.8336,,0.3302,11.9263,0.8785,2.2485,0.8277,0.8969,0.8785,0.4249,2188.0293,,,35.8957,0.258611,1.0,0.2653,Fensfjord
2219.2488,12.0759,-0.0209,95.7133,179.9041,114.9666,,0.3661,11.921,0.8842,2.2493,0.8318,0.8957,0.8842,0.4448,2188.1816,,,24.0368,0.258089,1.0,0.2914,Fensfjord
2219.4012,12.1432,-0.0218,95.866,185.8641,114.7949,,0.3796,11.9212,0.7753,2.2513,0.726,0.7594,0.7753,0.513,2188.334,,,19.8396,0.256861,1.0,0.29,Fensfjord
2219.5536,12.1432,-0.019,95.9431,188.0375,114.1882,,0.3532,11.9215,0.815,2.2487,0.7603,0.7239,0.815,0.443,2188.4863,,,27.9982,0.258488,1.0,0.2849,Fensfjord
2219.706,12.1357,-0.018,96.8645,185.641,110.6125,,0.3283,11.9116,0.6192,2.219,0.5724,0.5545,0.6192,0.2978,2188.6389,,,75.2044,0.276672,1.0,0.2433,Fensfjord
2219.8584,12.1768,-0.0206,96.8427,183.2799,107.8237,,0.3387,11.9184,0.5745,2.1811,0.5299,0.502,0.5745,0.2143,2188.7913,,,170.3342,0.299961,1.0,0.2175,Fensfjord
2220.0108,12.203,-0.0241,96.4144,184.2428,104.4722,,0.3522,11.9491,0.5985,2.1562,0.5493,0.51,0.5985,0.2036,2188.9436,,,270.8466,0.315193,1.0,0.2039,Fensfjord
2220.1632,12.203,-0.0232,94.2274,183.1236,103.893,,0.3582,11.9545,0.5948,2.1646,0.5416,0.4973,0.5948,0.201,2189.0959,,,207.3537,0.310083,1.0,0.1991,Fensfjord
2220.3156,12.1993,-0.0213,91.5902,182.8466,106.7694,,0.3493,11.9393,0.6104,2.181,0.5503,0.487,0.6104,0.1905,2189.2483,,,152.5954,0.300019,1.0,0.2231,Fensfjord
2220.468,12.2217,-0.0222,90.0597,179.8916,110.2737,,0.3199,11.971,0.6123,2.1859,0.547,0.4736,0.6123,0.1845,2189.4009,,,184.7237,0.296998,1.0,0.1858,Fensfjord
2220.6204,12.2404,-0.0213,89.821,176.6596,111.2289,,0.3064,11.9886,0.6157,2.1866,0.5417,0.4665,0.6157,0.1838,2189.5532,,,209.4323,0.29656,1.0,0.1597,Fensfjord
2220.7728,12.1993,-0.0216,89.6318,175.6428,110.0476,,0.3068,12.0183,0.6327,2.1835,0.5488,0.4705,0.6327,0.1851,2189.7056,,,224.7959,0.298443,1.0,0.1567,Fensfjord
2220.9252,12.1993,-0.0197,88.3651,174.3255,109.703,,0.3192,12.0208,0.6669,2.1884,0.5678,0.4838,0.6669,0.1886,2189.8579,,,175.1133,0.29547,1.0,0.1875,Fensfjord
2221.0776,12.188,-0.0221,87.1944,172.3414,110.4716,,0.313,12.0255,0.6751,2.1897,0.5666,0.4847,0.6751,0.1943,2190.0105,,,181.073,0.294662,1.0,0.1767,Fensfjord
2221.23,12.1581,-0.0216,86.1893,170.1251,108.3898,,0.3052,12.0115,0.6689,2.2003,0.5574,0.479,0.6689,0.2008,2190.1628,,,151.9357,0.288184,1.0,0.174,Fensfjord
2221.3824,12.1319,-0.0204,86.1894,168.6111,108.0583,,0.3027,11.9849,0.6644,2.2066,0.5489,0.473,0.6644,0.2115,2190.3152,,,133.5331,0.284278,1.0,0.1768,Fensfjord
2221.5348,12.1357,-0.0176,87.2796,168.4472,106.891,,0.3111,11.974,0.6552,2.2079,0.5353,0.4661,0.6552,0.2218,2190.4675,,,118.3307,0.283477,1.0,0.1952,Fensfjord
2221.6872,12.1506,-0.0176,87.8853,169.5349,110.759,,0.3215,11.9678,0.6394,2.1978,0.5177,0.4584,0.6394,0.2351,2190.6201,,,135.6104,0.289664,1.0,0.2037,Fensfjord
2221.8396,12.1544,-0.0185,88.8322,170.9311,109.4595,,0.3201,11.9799,0.6601,2.1858,0.5334,0.4776,0.6601,0.2465,2190.7725,,,184.5768,0.297031,1.0,0.1861,Fensfjord
2221.992,12.1357,-0.0186,89.3806,172.1148,108.9147,,0.3199,11.9789,0.6365,2.1844,0.5123,0.4592,0.6365,0.2602,2190.9248,,,191.4028,0.29789,1.0,0.184,Fensfjord
2222.1444,12.1432,-0.0204,88.6685,172.3066,104.8499,,0.3128,11.9603,0.6299,2.1896,0.5066,0.4472,0.6299,0.2677,2191.0771,,,181.7532,0.294703,1.0,0.1762,Fensfjord
2222.2968,12.0983,-0.0171,87.6271,172.0187,101.7761,,0.3407,11.951,0.6072,2.2255,0.4914,0.437,0.6072,0.3314,2191.2295,,,56.2423,0.272675,1.0,0.1815,Fensfjord
2222.4492,12.1207,-0.0142,86.5649,171.6682,102.768,,0.3352,11.9694,0.7434,2.2604,0.6045,0.5309,0.7434,0.3555,2191.3821,,,25.4582,0.251315,1.0,0.1897,Fensfjord
2222.6016,12.0908,-0.0135,85.0025,169.3862,105.5344,,0.3299,11.9694,0.7904,2.2704,0.647,0.5666,0.7904,0.3171,2191.5344,,,21.0419,0.245123,1.0,0.2128,Fensfjord
2222.754,12.0983,-0.0183,85.1368,165.7387,105.7954,,0.3363,11.9658,0.6515,2.2411,0.5383,0.477,0.6515,0.2247,2191.6868,,,40.2864,0.263129,1.0,0.215,Fensfjord
2222.9064,12.1058,-0.0218,85.6737,162.9926,105.6848,,0.3419,11.9445,0.619,2.2062,0.5149,0.456,0.619,0.2041,2191.8391,,,89.1757,0.284566,1.0,0.214,Fensfjord
2223.0588,12.0983,-0.0212,86.9591,162.585,104.9929,,0.337,11.9393,0.6224,2.1864,0.5206,0.4625,0.6224,0.1965,2191.9917,,,152.0473,0.296658,1.0,0.2083,Fensfjord
2223.2112,12.1095,-0.0186,88.1975,166.294,106.9976,,0.3193,11.9484,0.6088,2.182,0.5134,0.4618,0.6088,0.1899,2192.144,,,204.3548,0.299374,1.0,0.1799,Fensfjord
2223.3636,12.1357,-0.0199,89.1235,169.5868,106.6938,,0.3209,11.9312,0.5989,2.1755,0.5084,0.4575,0.5989,0.1881,2192.2964,,,235.6765,0.303379,1.0,0.175,Fensfjord
2223.516,12.0833,-0.0212,90.068,172.9619,112.1021,,0.317,11.9137,0.5806,2.1738,0.4981,0.4466,0.5806,0.1842,2192.4487,,,255.6766,0.304387,1.0,0.1652,Fensfjord
2223.6684,12.1319,-0.0228,90.8202,175.5357,112.5654,,0.3078,11.9368,0.5687,2.1682,0.4918,0.4396,0.5687,0.183,2192.6011,,,323.5901,0.307854,1.0,0.1399,Fensfjord
2223.8208,12.1506,-0.0202,91.4969,177.5233,118.0859,,0.3192,11.9402,0.5463,2.1695,0.4785,0.4253,0.5463,0.1785,2192.7537,,,278.0456,0.307077,1.0,0.1642,Fensfjord
2223.9732,12.1357,-0.0184,92.396,179.7576,109.4624,,0.3133,11.9341,0.5332,2.1709,0.4726,0.4204,0.5332,0.1776,2192.906,,,285.7058,0.306191,1.0,0.1542,Fensfjord
2224.1256,12.0983,-0.0174,92.9752,181.5987,106.315,,0.3289,11.9373,0.5265,2.1678,0.4693,0.4158,0.5265,0.1747,2193.0583,,,261.284,0.308096,1.0,0.1816,Fensfjord
2224.278,12.1357,-0.0153,93.6167,183.5253,106.2432,,0.3307,11.9617,0.5217,2.1697,0.466,0.4123,0.5217,0.1751,2193.2107,,,244.675,0.306925,1.0,0.1875,Fensfjord
2224.4304,12.1506,-0.0119,94.122,185.5285,106.1352,,0.3689,11.9682,0.504,2.1697,0.4517,0.401,0.504,0.1731,2193.3633,,,163.182,0.306914,1.0,0.2178,Fensfjord
2224.5828,12.1319,-0.0111,94.1876,187.0772,102.9155,,0.3482,11.9051,0.502,2.1678,0.4521,0.4009,0.502,0.1729,2193.5156,,,212.873,0.308083,1.0,0.191,Fensfjord
2224.7352,12.1207,-0.0142,93.8745,188.0425,96.3248,,0.3377,11.9222,0.5105,2.1615,0.4604,0.4075,0.5105,0.1745,2193.668,,,277.6258,0.311958,1.0,0.136,Fensfjord
2224.8876,12.1432,-0.0165,93.5277,188.3881,100.1157,,0.333,11.9551,0.5172,2.1674,0.4664,0.4123,0.5172,0.1803,2193.8203,,,252.6236,0.30834,1.0,0.1676,Fensfjord
2225.04,12.1544,-0.0152,93.739,188.7564,105.5043,,0.3445,11.962,0.5079,2.1773,0.4581,0.4077,0.5079,0.2052,2193.9729,,,175.5623,0.302262,1.0,0.2125,Fensfjord
2225.1924,12.1432,-0.0141,94.0748,189.504,108.6162,,0.3487,11.9662,0.4993,2.1799,0.4515,0.4051,0.4993,0.2247,2194.1252,,,157.5287,0.300658,1.0,0.2361,Fensfjord
2225.3448,12.1207,-0.0166,94.7322,190.3226,108.5042,,0.3396,11.9675,0.5068,2.1666,0.4584,0.415,0.5068,0.2265,2194.2776,,,240.1807,0.308826,1.0,0.2015,Fensfjord
2225.4972,12.1319,-0.0189,94.9557,190.8227,108.0455,,0.3308,11.955,0.506,2.1597,0.4577,0.4136,0.506,0.2039,2194.4299,,,312.0008,0.313054,1.0,0.1755,Fensfjord
2225.6496,12.1095,-0.0193,94.4374,190.6902,113.2268,,0.322,11.959,0.4999,2.1602,0.4522,0.4095,0.4999,0.1907,2194.5823,,,338.761,0.31278,1.0,0.1584,Fensfjord
2225.802,12.1207,-0.0184,93.8686,189.2653,118.1471,,0.329,11.9533,0.5016,2.1609,0.4545,0.4116,0.5016,0.184,2194.7349,,,308.9528,0.312329,1.0,0.1733,Fensfjord
2225.9544,12.1282,-0.0169,93.0365,187.2507,121.3143,,0.344,11.9627,0.5152,2.1587,0.468,0.4263,0.5152,0.1795,2194.8872,,,278.0006,0.313667,1.0,0.2007,Fensfjord
2226.1068,12.1319,-0.016,93.052,185.6745,117.9052,,0.3511,11.9676,0.5168,2.1555,0.4704,0.4302,0.5168,0.178,2195.0396,,,279.2559,0.315668,1.0,0.2109,Fensfjord
